celltype,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200
Group2,-1.042458,0.718381,-0.657105,0.271604,-0.952367,0.346104,-2.943416,-1.052576,0.564164,-0.678395,-0.317640,-0.059389,0.639440,0.119641,-0.312615,-0.479108,0.848254,-0.943740,-1.892021,-1.043709,1.085681,0.104106,-1.414608,0.449084,0.444563,0.566460,0.343311,0.635586,0.959374,0.279851,-0.395977,0.681014,0.519288,0.296787,-0.775775,0.561841,0.957464,-0.019041,-2.278854,-0.886456,0.337530,-2.413697,1.113197,0.635353,0.427753,-0.425368,-0.186027,0.908671,0.040916,-0.384383,0.234998,-0.500714,0.762098,-0.527564,0.316626,0.568126,0.574508,1.255892,-0.022361,1.383728,0.341775,0.249222,-1.071883,-0.952621,-4.008560,0.793349,-0.226473,0.307593,-0.208559,-0.660036,0.606898,-0.939833,0.483498,1.092933,-0.234173,0.875877,-1.603236,0.778793,0.468537,0.559000,0.366289,-1.069660,-0.938265,-3.296587,0.329450,-1.054608,0.521575,-0.089564,0.315954,-0.216527,-1.743648,-0.627540,0.290037,-0.812499,0.354457,2.082983,0.923067,-0.031572,-0.888500,-4.892749,-0.274531,0.627071,-1.109836,-1.198409,0.908865,2.878903,-2.161678,-0.656215,0.737545,0.392987,-0.106321,0.470962,-1.086084,-3.041559,0.176163,0.323248,0.153728,-0.072518,0.022706,-1.195173,-0.190774,-0.753242,-0.393031,0.677649,1.022603,0.246900,0.663604,0.678082,0.545957,0.369447,-0.079084,0.556433,0.431934,0.577462,-0.237634,0.505471,-0.051001,0.864812,0.320604,0.422843,0.299178,-0.270289,0.421165,-0.251347,-2.670272,0.674601,-0.042650,0.070698,0.762867,-0.979751,0.737346,0.230629,0.233149,0.732472,0.198514,0.538083,0.647682,0.591716,0.245685,-1.918609,0.370212,0.073779,0.578727,-0.410646,-1.270698,0.340056,0.028109,-0.892813,-0.781428,-0.236283,-0.133734,0.200180,0.238080,0.464972,0.632056,-0.760814,0.605302,0.753229,-0.414466,0.397133,0.794868,0.347347,-1.185171,0.122639,1.052705,-0.696581,0.403888,0.288633,0.168606,1.148299,0.212622,0.333113,-0.333834,-0.613705,-2.243151,0.271269,0.146466,-0.500848,0.302080
Group5,0.849324,0.753711,-0.657105,0.141098,-0.952367,0.427741,0.460801,0.784432,0.355494,-0.678395,0.145986,-0.059389,-5.119966,0.091726,-0.312615,2.355585,0.298727,-0.943740,-1.892021,0.821716,-1.220055,0.338245,0.863688,0.442477,0.293457,0.380583,0.525211,0.220788,0.730039,0.268005,-0.395977,0.397756,0.633738,0.251200,1.051682,0.452996,-1.468773,0.656427,-2.278854,-0.886456,0.267312,0.319181,0.968048,0.307885,0.512988,-0.324753,-0.186027,1.242672,0.214853,-0.384383,0.230604,2.539184,1.002557,-0.527564,0.663940,0.677746,0.381408,-1.213073,-0.022361,1.164111,0.385948,0.313387,-1.071883,1.182178,0.384976,-1.581934,-0.226473,0.441553,0.062211,-0.660036,0.627145,-0.939833,0.481432,1.093032,-0.234173,0.731347,0.680338,-1.541514,0.440508,-2.095910,0.081137,1.465169,-0.938265,0.331780,0.273919,1.075033,0.416345,-0.089564,0.277206,-0.216527,0.803758,-0.627540,0.452734,-0.812499,0.063651,-0.542909,0.913631,-0.031572,-0.888500,0.253429,3.251580,0.282369,0.727416,0.846927,0.872679,-0.193578,0.096787,-0.656215,0.365948,0.444147,-0.106321,0.202589,0.691260,0.437122,0.155913,0.233808,0.233477,-0.138847,0.154426,1.200552,-0.190774,1.415269,1.896745,0.416826,-1.083999,0.418371,0.273135,0.047823,0.527176,0.480819,-0.079084,0.115197,-2.874081,0.355246,-0.237634,0.469422,-0.051001,0.701248,0.387885,0.311668,-3.331193,-0.270289,0.510141,-0.251347,0.335025,-1.406995,-0.042650,0.177723,-1.536346,0.816422,-1.303817,0.007893,0.329575,0.522223,0.323465,-2.609251,0.281848,0.394813,-5.614746,0.596811,0.441064,0.419795,0.372950,-0.410646,1.208943,-2.840671,0.162352,-0.892813,-0.781428,-0.236283,-0.133734,0.685488,-4.397265,0.519442,-1.342551,-0.760814,0.422603,0.506874,-0.414466,0.196191,-2.319070,0.579092,0.804573,-5.253963,-0.859825,-0.696581,0.208358,0.272354,0.429334,1.294861,0.264731,0.541226,-0.333834,-0.613705,0.491116,0.397704,0.254322,1.920623,0.321868
Group4,1.114316,0.674670,-0.657105,0.032831,0.528678,0.422393,0.376628,-1.052576,0.000028,-0.678395,-0.154899,-0.059389,-0.058152,0.460713,-0.312615,2.225153,0.268704,-0.943740,0.571613,1.060498,-1.220055,-0.027285,0.698782,0.311769,0.292826,0.388716,0.193491,0.217073,-1.532915,0.268524,-0.395977,0.508357,1.083931,0.194620,-0.775775,0.103045,0.462208,0.626876,0.260192,0.800738,-0.008907,0.408683,1.320006,0.446537,0.520196,-0.677064,-0.186027,-0.878724,0.330396,-0.384383,0.179724,2.219285,-1.301061,0.601613,0.207352,0.660006,0.456238,0.619817,-0.022361,-0.742386,0.549297,0.431137,1.260345,-0.952621,0.212279,0.743846,-0.226473,0.160309,0.090571,1.152882,0.471168,0.976355,0.616774,-1.050515,-0.234173,0.473345,-1.603236,0.543055,0.401483,0.150158,0.403829,-1.069660,-0.938265,0.201090,0.432514,0.940384,-2.614865,-0.089564,0.408083,-0.216527,0.637642,-0.627540,0.410913,-0.812499,0.232205,-0.542909,1.143634,-0.031572,-0.888500,0.181314,-0.274531,0.501152,-1.109836,1.057353,-1.045588,3.681045,0.593952,-0.656215,-0.932996,0.267109,-0.106321,0.326659,0.682895,0.275526,0.406172,0.362517,0.468704,0.266188,0.203849,0.711004,-0.190774,-0.753242,0.662777,0.523999,-1.083999,0.168807,0.476035,0.384854,0.329116,0.188299,-0.079084,0.259494,0.536686,0.597394,-0.237634,0.385547,-0.051001,0.672691,-2.680053,0.540167,0.091428,-0.270289,0.422179,-0.251347,0.311195,0.806434,-0.042650,0.420431,0.305448,-0.979751,-1.303817,0.213804,0.100471,-1.815530,0.178041,0.313761,0.828155,0.239108,0.120806,0.409089,-2.692230,-0.092287,0.492580,-0.410646,0.791784,-2.840671,0.119968,0.963747,1.958295,-0.236283,-0.133734,0.602000,0.097708,0.514349,0.699577,-0.760814,0.333726,0.271901,-0.414466,0.038977,0.551112,0.149549,-1.185171,-0.099610,1.034372,-0.696581,0.351951,0.256084,0.115083,0.756751,-3.137576,0.300877,-0.333834,-0.613705,0.502831,-4.137739,0.273990,-0.500848,0.560528
Group2,1.224581,0.614014,-0.657105,0.221482,1.481543,0.473141,0.204257,-1.052576,0.538657,1.738601,0.164993,-0.059389,0.557443,0.343791,-0.312615,-0.479108,0.209797,1.187120,0.624701,0.880652,-1.220055,0.246133,0.838803,0.438126,0.215966,0.409469,0.421988,0.412161,0.688241,0.437139,-0.395977,0.365349,0.650733,0.175362,1.420246,0.562611,-1.468773,-0.054583,0.532929,-0.886456,0.235317,-2.413697,0.963521,0.346835,0.415372,-0.547933,-0.186027,-0.878724,-0.277633,-0.384383,0.234477,-0.500714,-1.301061,-0.527564,0.242365,0.871308,0.565971,-1.213073,-0.022361,-0.742386,0.404939,0.265359,0.866049,1.352820,0.064791,-1.581934,-0.226473,0.301516,-0.042838,-0.660036,-1.836471,-0.939833,0.403551,0.715256,-0.234173,0.727491,0.684897,0.612216,0.503307,0.449441,0.409220,0.849718,-0.938265,0.307422,0.188485,-1.054608,0.220868,-0.089564,0.391158,-0.216527,0.704063,-0.627540,0.225486,1.107822,0.267916,-0.542909,1.380800,-0.031572,-0.888500,0.109625,-0.274531,-2.271831,-1.109836,1.096600,-1.045588,-0.193578,-2.161678,2.334657,1.257675,0.404127,-0.106321,0.366195,-1.086084,0.104281,0.524910,0.274606,0.397834,0.174424,0.380320,0.867350,-0.190774,-0.753242,-0.393031,0.303071,1.126663,0.324406,0.621403,0.229584,0.571059,0.499200,-0.079084,0.353353,0.389961,0.473289,-0.237634,0.291165,-0.051001,0.678086,0.394961,0.475365,0.262326,-0.270289,-1.750444,-0.251347,0.189857,0.900949,-0.042650,-0.150327,-1.536346,-0.979751,-1.303817,0.199001,0.353146,0.641186,0.008461,0.412372,0.679440,0.508658,0.127716,0.399572,0.376650,0.130460,0.500726,2.537229,0.707224,0.262173,0.359115,-0.892813,-0.781428,-0.236283,-0.133734,0.060183,0.153131,0.524553,-1.342551,-0.760814,0.672493,0.760211,-0.414466,0.449403,0.626697,0.031558,0.966297,0.174062,1.421379,1.119038,-3.638408,-0.099423,0.323070,-0.959922,0.016253,0.155157,-0.333834,-0.613705,0.363261,0.281076,0.350792,-0.500848,0.471077
Group5,-1.042458,0.243117,2.069846,0.287479,-0.952367,0.137071,0.354012,1.025419,0.496552,-0.678395,-0.133191,-0.059389,0.051029,0.069341,-0.312615,-0.479108,0.300588,-0.943740,0.761924,-1.043709,0.735160,-0.078794,0.693163,0.262495,0.408379,0.388968,0.580719,0.084728,-1.532915,0.286925,-0.395977,-2.643668,0.581842,0.158060,-0.775775,0.249296,-1.468773,0.556264,0.421419,-0.886456,0.299269,-2.413697,-0.834162,0.488450,0.390234,-0.090794,-0.186027,-0.878724,0.165139,2.379075,0.203000,-0.500714,0.594271,-0.527564,-2.278693,-1.608830,0.455660,0.667163,-0.022361,-0.742386,0.463957,0.235883,0.874233,0.278220,0.372126,0.526516,-0.226473,0.765041,0.074335,-0.660036,-1.836471,0.453901,0.430497,-1.050515,-0.234173,-1.481792,0.898354,0.700900,0.512708,-2.095910,0.160544,0.883007,0.893000,0.121077,0.187257,-1.054608,0.651365,-0.089564,0.222481,-0.216527,0.510478,-0.627540,0.409614,0.286568,0.218101,-0.542909,-0.944809,-0.031572,-0.888500,0.152488,-0.274531,-2.271831,-1.109836,0.884399,-1.045588,-0.193578,-2.161678,-0.656215,-0.932996,-2.504939,-0.106321,0.277560,-1.086084,0.188981,0.243703,0.406348,0.279863,0.122465,0.241183,1.202878,-0.190774,-0.753242,-0.393031,0.574388,-1.083999,0.178900,0.696911,-0.020696,0.140357,0.654073,-0.079084,0.310164,0.617335,0.367814,-0.237634,-1.918205,-0.051001,-1.316558,0.286699,0.462128,0.115182,-0.270289,0.664772,-0.251347,0.232049,0.683306,-0.042650,0.060730,0.869101,-0.979751,0.554717,0.255994,0.246319,0.567448,0.182304,0.230112,-1.512969,0.542713,0.065824,0.558995,0.237945,-0.032524,-2.295134,-0.410646,1.255974,0.468711,0.001495,-0.892813,1.119723,-0.236283,-0.133734,0.449089,-0.067289,0.512622,-1.342551,0.794801,0.520175,0.510214,-0.414466,0.536322,0.624961,0.611030,0.768848,0.015864,-0.859825,0.986589,0.078032,-0.049913,0.548522,1.218717,0.079141,0.028109,-0.333834,1.015321,-2.243151,0.218559,0.289477,-0.500848,0.455169
Group4,1.176190,-1.601090,1.641458,0.480602,1.024113,0.200090,0.343946,-1.052576,0.271807,1.349288,0.253979,-0.059389,-5.119966,0.341098,-0.312615,-0.479108,0.202182,-0.943740,0.493173,-1.043709,-1.220055,0.119167,0.282754,-2.958656,0.319334,-2.562571,0.217295,0.301071,0.678501,0.155461,-0.395977,0.271063,0.733301,0.132030,0.870420,0.011178,-1.468773,-2.459928,0.410810,-0.886456,0.431213,0.371964,-0.834162,0.443370,0.499758,-0.392408,-0.186027,-0.878724,0.465505,2.331857,0.188243,-0.500714,0.874257,-0.527564,0.555554,0.779785,0.382357,0.923586,-0.022361,-0.742386,-2.218024,0.204679,0.776653,1.002104,0.339773,0.951041,-0.226473,0.228335,0.212203,-0.660036,0.498170,-0.939833,0.381634,-1.050515,-0.234173,0.705241,0.550590,-1.541514,0.292966,0.659660,0.257552,0.837729,-0.938265,-3.296587,0.122917,-1.054608,0.317055,-0.089564,0.287144,-0.216527,0.781318,-0.627540,0.085490,-0.812499,0.448831,-0.542909,1.114966,-0.031572,-0.888500,0.063780,-0.274531,-2.271831,0.816424,1.020160,1.077325,-0.193578,0.310710,-0.656215,-0.932996,0.149445,-0.106321,0.217711,0.657215,0.351419,0.068532,0.305937,0.308026,0.243756,0.119940,0.852446,-0.190774,1.345177,-0.393031,-2.011685,-1.083999,0.459360,0.301024,0.536555,0.527015,0.195584,-0.079084,0.445269,0.239468,0.341566,-0.237634,0.410235,-0.051001,0.591299,0.495448,0.379567,0.127566,-0.270289,0.504099,-0.251347,0.247804,0.557666,-0.042650,0.268255,0.480619,1.183023,0.855797,0.075612,0.317587,-1.815530,0.175628,0.386157,0.659604,0.214110,-5.614746,0.487473,-2.692230,-0.110489,-2.295134,1.104705,-1.270698,0.307857,0.235311,-0.892813,-0.781428,-0.236283,-0.133734,0.505051,0.101766,-2.300695,-1.342551,1.451452,0.498642,0.365648,-0.414466,-1.854998,0.353919,0.269082,1.055859,0.085503,-0.859825,1.366177,0.219437,0.200247,0.128017,-0.959922,0.520648,0.106263,-0.333834,-0.613705,0.171191,0.245582,0.329680,-0.500848,0.496727
Group5,-1.042458,-1.601090,1.456976,0.407448,1.292810,0.341473,0.322680,-1.052576,0.422893,1.666432,-0.077917,-0.059389,0.172216,0.082371,-0.312615,-0.479108,0.080388,-0.943740,0.474797,-1.043709,0.900185,0.114083,0.862664,0.406786,0.574082,0.269862,0.203690,0.339741,0.606781,0.291397,-0.395977,0.199869,0.846063,0.273586,-0.775775,0.374325,-1.468773,0.475803,0.404666,1.031582,0.217694,0.580930,-0.834162,0.270355,-2.486605,-0.575838,-0.186027,1.387208,0.238655,-0.384383,0.342761,-0.500714,0.808640,1.021734,0.581002,-1.608830,0.494091,0.601493,-0.022361,0.847563,0.391892,0.434915,-1.071883,0.993730,0.305544,0.335711,-0.226473,0.733655,0.260481,1.468913,0.522364,-0.939833,0.471606,1.028631,-0.234173,0.731905,0.632323,0.667380,0.406774,0.478301,0.208352,0.802497,-0.938265,0.379664,0.097528,1.140887,0.486541,-0.089564,0.489134,-0.216527,0.597939,-0.627540,0.170279,0.485500,0.147888,-0.542909,1.368437,-0.031572,1.110628,0.188402,-0.274531,0.340816,-1.109836,1.055494,-1.045588,-0.193578,-2.161678,-0.656215,-0.932996,0.262419,-0.106321,0.461000,0.838049,0.251753,0.342804,0.245749,0.360502,0.065931,0.376744,1.110348,-0.190774,1.397055,-0.393031,0.453960,0.738716,0.019565,0.509437,0.145153,0.348348,0.727556,-0.079084,0.263930,-2.874081,0.196168,-0.237634,0.465574,-0.051001,-1.316558,0.295897,0.372574,0.276276,-0.270289,0.513333,-0.251347,0.348646,0.615370,-0.042650,0.188798,0.629007,1.059711,-1.303817,-0.033708,0.185851,0.325097,0.095585,0.511335,0.706359,-2.143411,0.169542,0.629187,0.575764,0.227381,0.449799,2.408392,1.345195,0.426780,-5.712724,0.825851,1.210580,-0.236283,-0.133734,0.493987,0.296199,0.542651,0.572820,-0.760814,0.682917,-2.058335,2.453970,0.475081,0.524534,0.559388,0.894511,-0.037833,0.845825,-0.696581,0.368849,0.132503,0.257879,1.541565,0.304643,0.158325,-0.333834,-0.613705,0.411434,-0.071446,0.041264,2.442455,0.482929
Group2,-1.042458,0.474590,-0.657105,0.183573,-0.952367,0.285364,0.451186,1.149236,0.497823,-0.678395,0.085691,-0.059389,0.413357,0.172863,-0.312615,1.908650,0.425848,0.742183,0.715350,1.061360,1.122179,0.103410,0.612051,0.465962,0.471064,-2.562571,0.395435,0.531861,0.719314,0.161071,-0.395977,0.458013,0.767879,0.216360,-0.775775,0.182714,-1.468773,0.037255,0.502267,-0.886456,0.274686,0.220252,-0.834162,0.480691,0.277703,0.003736,-0.186027,-0.878724,0.045592,-0.384383,0.241340,-0.500714,-1.301061,-0.527564,-2.278693,0.634004,-2.146984,0.597962,-0.022361,-0.742386,-2.218024,0.079244,-1.071883,1.296823,0.216240,-1.581934,-0.226473,0.265308,0.001144,-0.660036,0.715269,-0.939833,0.568172,-1.050515,-0.234173,0.673333,0.330278,0.424292,0.520558,0.680039,0.277156,0.998426,0.964342,0.258676,0.130264,0.761130,0.291447,-0.089564,0.154936,-0.216527,0.412008,-0.627540,0.118654,-0.812499,-0.013245,-0.542909,1.094490,-0.031572,1.200406,0.256133,-0.274531,0.355250,-1.109836,-1.198409,1.094844,-0.193578,0.361353,-0.656215,0.644118,0.397014,-0.106321,0.313066,-1.086084,0.346019,0.197280,0.261993,0.295328,0.252738,0.015259,0.894015,-0.190774,-0.753242,-0.393031,-2.011685,-1.083999,0.139025,0.394293,0.497838,0.176835,0.711304,-0.079084,0.368963,0.377859,0.588656,-0.237634,0.469798,-0.051001,0.811421,0.238731,0.228949,0.362383,-0.270289,0.703532,-0.251347,-2.670272,0.521825,-0.042650,0.271301,0.782070,-0.979751,0.428742,0.300825,0.273745,0.853888,0.091925,0.242705,0.620811,-2.143411,0.207523,0.793839,0.243127,0.036783,0.463441,-0.410646,-1.270698,-2.840671,0.176014,1.238367,-0.781428,1.799736,-0.133734,0.158222,0.168824,-2.300695,0.498865,-0.760814,0.528839,0.575294,-0.414466,0.634473,0.592718,-3.335134,-1.185171,0.139698,0.951504,-0.696581,0.259251,0.036949,-0.068371,-0.959922,0.424755,0.234732,-0.333834,-0.613705,0.474129,-4.137739,0.281233,1.176782,0.400867
Group5,1.310243,0.501000,-0.657105,0.260241,-0.952367,0.467342,0.513624,-1.052576,0.551590,0.855514,-0.048512,-0.059389,-0.080700,0.069522,-0.312615,-0.479108,0.340656,1.261124,0.515191,-1.043709,0.824349,0.161564,0.523756,0.393824,0.397296,0.540312,0.457076,0.438854,-1.532915,0.381859,-0.395977,-2.643668,-1.549935,0.224938,-0.775775,0.449592,0.848362,0.318731,0.436930,-0.886456,0.361713,0.305185,-0.834162,-2.360797,0.540828,-0.555830,-0.186027,-0.878724,0.083139,-0.384383,0.536951,-0.500714,0.747137,-0.527564,0.802195,-1.608830,-2.146984,-1.213073,-0.022361,-0.742386,0.534778,0.193784,1.174443,-0.952621,0.040850,-1.581934,-0.226473,0.461272,-0.003704,-0.660036,0.507694,-0.939833,0.514718,1.156977,-0.234173,0.720168,-1.603236,0.472727,0.424290,0.195619,0.312753,1.111039,-0.938265,0.494377,0.380618,1.010704,-2.614865,-0.089564,0.236322,-0.216527,0.490411,-0.627540,0.334561,1.016077,0.398259,-0.542909,1.373146,-0.031572,-0.888500,0.339712,3.330884,0.463100,1.019642,0.633737,-1.045588,-0.193578,0.376202,-0.656215,1.089238,0.555234,-0.106321,0.128088,0.797341,0.420685,0.238433,0.280303,0.360812,-0.067301,0.141949,1.198173,-0.190774,0.534598,-0.393031,-2.011685,-1.083999,0.560361,0.434260,0.299126,0.450254,0.521084,-0.079084,0.527062,0.385996,0.038735,-0.237634,0.783143,-0.051001,-1.316558,-2.680053,0.270310,0.126735,-0.270289,0.714213,-0.251347,-2.670272,-1.406995,-0.042650,0.132889,0.475769,-0.979751,-1.303817,-3.703059,0.197323,0.609886,0.261698,0.543500,-1.512969,0.461410,0.249164,0.527625,-2.692230,0.227631,0.514338,-0.410646,1.293176,0.330745,0.061369,-0.892813,1.246002,-0.236283,-0.133734,0.461259,0.080780,0.548004,-1.342551,1.730871,-1.949903,0.306803,0.630500,0.780717,0.449879,0.652692,0.806754,0.129272,-0.859825,-0.696581,0.234403,0.446949,-0.107266,1.709893,0.394455,0.170696,-0.333834,1.296653,0.425731,0.242356,0.294800,2.333547,0.398667
Group3,0.939523,0.662598,-0.657105,-3.752337,1.018442,0.542135,0.257647,-1.052576,0.303906,-0.678395,-0.017422,-0.059389,0.179076,0.344782,-0.312615,-0.479108,0.120386,-0.943740,-0.230256,-1.043709,1.221475,-0.067376,-1.414608,-2.958656,0.142749,0.428545,-3.241203,0.624171,0.706368,-0.024135,-0.395977,0.238621,0.756083,0.371888,-0.775775,0.529940,0.711879,-2.459928,-2.278854,-0.886456,0.336248,0.297920,1.378495,0.436513,-2.486605,0.255500,-0.186027,-0.878724,0.373043,-0.384383,0.195732,-0.500714,0.692742,-0.527564,0.300440,0.295425,0.556302,0.875153,-0.022361,0.987602,0.391587,0.172760,0.483674,-0.952621,0.575841,0.233545,-0.226473,0.180873,0.783753,1.402919,0.475292,-0.939833,-0.031583,-1.050515,-0.234173,0.657250,0.697402,0.887755,0.275383,0.489330,0.287524,0.766734,1.359302,0.306393,0.251988,1.172946,-2.614865,-0.089564,-0.288202,-0.216527,0.728793,-0.627540,0.253462,1.096472,0.102774,-0.542909,0.667047,-0.031572,0.570803,0.275841,-0.274531,-2.271831,-1.109836,1.250846,-1.045588,-0.193578,-2.161678,-0.656215,0.911529,0.533844,-0.106321,0.848498,0.859183,0.274382,0.222849,0.186464,-3.541870,0.209794,0.195879,1.026733,-0.190774,-0.753242,-0.393031,0.305775,1.079754,0.123096,-2.344731,0.242045,-0.004626,0.437288,-0.079084,-2.440274,-2.874081,0.524663,-0.237634,0.589325,-0.051001,1.051664,0.425992,0.630308,0.313247,3.334920,-1.750444,-0.251347,0.337213,0.824276,-0.042650,0.157904,-1.536346,-0.979751,0.560218,0.420213,0.158181,0.211149,0.087099,-2.609251,0.682747,0.451965,0.183410,0.429336,0.205109,0.209708,-2.295134,-0.410646,0.665253,0.226217,-0.016526,-0.892813,-0.781428,-0.236283,-0.133734,-2.419134,0.145855,0.471785,-1.342551,-0.760814,-1.949903,-2.058335,-0.414466,0.402037,0.115412,0.540414,-1.185171,0.124454,-0.859825,-0.696581,0.113691,-0.325796,-0.145650,-0.959922,0.328002,0.239318,-0.333834,1.983944,0.573624,0.414633,0.118835,-0.500848,0.699973
Group2,1.091831,0.896695,-0.657105,0.090217,-0.952367,-3.272934,0.310918,-1.052576,0.285947,-0.678395,0.249233,-0.059389,0.405334,0.171242,-0.312615,-0.479108,0.500964,-0.943740,0.641188,-1.043709,-1.220055,-0.007171,0.793886,0.338385,0.356793,0.461847,0.435266,0.401893,0.949107,0.611142,-0.395977,-0.021965,0.456777,0.367735,0.586547,0.685547,0.622060,0.094024,0.402709,0.918552,-3.918649,0.500074,1.014803,-2.360797,0.566664,0.163202,-0.186027,0.454812,0.067075,-0.384383,0.320254,-0.500714,-1.301061,-0.527564,0.278981,0.602863,0.307084,0.984423,-0.022361,-0.742386,0.613549,-4.826206,0.812620,0.972585,-4.008560,0.604204,8.310683,0.333434,0.160910,-0.660036,0.324130,-0.939833,0.378026,-1.050515,-0.234173,0.904635,0.306555,-1.541514,0.340030,0.494236,0.454042,0.790172,-0.938265,0.457286,0.183662,-1.054608,0.355856,-0.089564,0.359442,-0.216527,0.629147,-0.627540,0.314962,-0.812499,0.241150,-0.542909,0.946133,-0.031572,-0.888500,-0.049904,-0.274531,0.379465,1.046837,-1.198409,-1.045588,-0.193578,-0.007927,-0.656215,1.257146,0.486561,-0.106321,0.389277,1.096245,0.236693,0.324459,0.145459,0.262604,0.292334,-0.132446,-1.195173,-0.190774,1.043599,-0.393031,0.498166,1.074505,0.468981,0.529630,0.433813,0.432706,0.156307,-0.079084,-2.440274,0.351922,-2.355493,-0.237634,0.568610,-0.051001,-1.316558,0.302055,0.531665,0.385242,-0.270289,0.522938,-0.251347,0.244608,-1.406995,-0.042650,0.159581,-1.536346,0.440608,-1.303817,0.543484,0.313203,0.300140,-7.754040,0.378045,0.783407,0.373145,0.036853,0.693980,0.155641,0.258872,0.391654,3.075036,-1.270698,0.287529,0.125242,-0.892813,-0.781428,-0.236283,-0.133734,0.129002,0.097768,0.408925,-1.342551,-0.760814,0.570282,0.719338,3.779536,-1.854998,0.459745,0.108078,0.820944,0.068073,1.148059,-0.696581,0.144860,-0.020866,0.432219,1.035937,0.133421,0.346106,-0.333834,0.719220,0.612233,-4.137739,0.149888,-0.500848,-2.153535
Group3,-1.042458,-1.601090,-0.657105,0.381023,-0.952367,0.262991,0.243214,-1.052576,-2.639564,-0.678395,0.241824,-0.059389,0.256660,0.222998,-0.312615,2.613666,0.037253,1.235672,0.593166,0.885056,0.916059,-0.026871,0.832085,-2.958656,0.416271,0.675463,0.401225,0.429455,0.790997,0.266303,-0.395977,-2.643668,-1.549935,0.181477,-0.775775,0.181300,0.613050,0.450024,0.768244,-0.886456,-3.918649,0.139303,-0.834162,0.279502,0.464369,-0.408145,-0.186027,0.828421,0.080521,-0.384383,0.324233,-0.500714,0.824612,-0.527564,0.748595,0.819425,0.593182,0.989047,-0.022361,-0.742386,0.472763,0.158804,-1.071883,-0.952621,0.317198,0.567438,-0.226473,-2.887480,0.874678,1.447554,0.510198,-0.939833,-2.474804,-1.050515,1.971995,0.635811,0.713070,0.688175,0.571660,0.498853,0.231345,-1.069660,-0.938265,0.056880,0.005693,0.503469,0.389269,-0.089564,-0.628963,-0.216527,0.445979,-0.627540,0.159395,-0.812499,0.259813,-0.542909,-0.944809,-0.031572,-0.888500,0.353338,-0.274531,0.282551,0.785819,-1.198409,-1.045588,-0.193578,0.619448,-0.656215,-0.932996,-2.504939,-0.106321,0.760249,0.595397,0.274750,0.561864,0.391027,0.367355,-0.012186,0.160492,0.478994,-0.190774,1.851288,-0.393031,0.566053,1.002848,0.311773,0.252815,0.173388,0.608343,0.560589,-0.079084,-2.440274,0.391180,0.402822,-0.237634,0.601723,-0.051001,-1.316558,-2.680053,0.424036,0.337946,-0.270289,0.761558,-0.251347,0.315882,0.671574,-0.042650,0.397320,0.484412,-0.979751,-1.303817,0.501950,0.287098,0.728303,0.279848,0.433006,0.583235,0.365715,0.169274,0.464788,0.638796,0.282188,0.379023,-0.410646,0.648564,0.360571,0.530574,-0.892813,-0.781428,-0.236283,-0.133734,0.402029,0.264764,0.500870,1.020056,-0.760814,0.509807,0.462298,-0.414466,0.649477,0.235934,0.101894,0.986401,0.158139,-0.859825,-0.696581,0.163174,0.028870,-0.328346,-0.959922,0.638580,0.480031,-0.333834,-0.613705,0.402403,0.304644,0.315965,-0.500848,0.406831
